drug,gene,label,drug_new_id,gene_new_id,label
DB01919,25818,-1,246,7381,-1
DB01919,10637,-1,246,6292,-1
DB01919,8651,1,246,4943,1
DB01919,8739,1,246,5001,1
DB01919,55269,-1,246,8832,-1
DB01919,10017,1,246,5843,1
DB01919,54556,-1,246,8473,-1
DB01919,570,-1,246,353,-1
DB01919,6563,1,246,3913,1
DB01919,5947,1,246,3547,1
DB01919,10561,1,246,6230,1
DB01919,51087,1,246,8038,1
DB01919,23645,1,246,7301,1
DB01919,10105,1,246,5900,1
DB01919,7035,-1,246,4209,-1
DB01919,5790,-1,246,3439,-1
DB01919,2534,1,246,1513,1
DB01919,4496,1,246,2619,1
DB01919,2914,1,246,1740,1
DB01919,445,1,246,293,1
DB01919,11178,1,246,6624,1
DB01919,81543,1,246,10331,1
DB01919,2700,1,246,1610,1
DB01919,1600,1,246,1015,1
DB01919,55217,-1,246,8797,-1
DB01919,1031,-1,246,677,-1
DB01919,55138,1,246,8737,1
DB01919,4329,-1,246,2580,-1
DB01919,820,-1,246,517,-1
DB01919,23143,-1,246,6951,-1
DB01919,22902,-1,246,6792,-1
DB01919,55275,-1,246,8836,-1
DB01919,4850,-1,246,2818,-1
DB01919,1152,1,246,748,1
DB01919,55668,-1,246,8988,-1
DB01919,7290,-1,246,4371,-1
DB01919,5881,1,246,3495,1
DB01919,6648,1,246,3978,1
DB01919,64924,-1,246,9725,-1
DB01919,10125,1,246,5914,1
DB01919,1369,-1,246,867,-1
DB01919,9308,1,246,5338,1
DB01919,3709,-1,246,2201,-1
DB01919,10736,1,246,6348,1
DB01919,1961,1,246,1226,1
DB01919,6691,1,246,4010,1
DB01919,79633,-1,246,9929,-1
DB01919,7138,1,246,4293,1
DB01919,6581,-1,246,3927,-1
DB01919,79132,1,246,9839,1
DB01919,79849,-1,246,10080,-1
DB01919,64682,-1,246,9659,-1
DB01919,27241,-1,246,7708,-1
DB01919,306,1,246,185,1
DB01919,56287,1,246,9177,1
DB01919,23229,-1,246,7020,-1
DB01919,7277,1,246,4365,1
DB01919,1438,1,246,914,1
DB01919,3575,1,246,2097,1
DB01919,65055,1,246,9741,1
DB01919,9455,1,246,5434,1
DB01919,9638,1,246,5555,1
DB01919,22863,-1,246,6760,-1
DB01919,3181,-1,246,1913,-1
DB01919,79817,1,246,10054,1
DB01919,79858,-1,246,10085,-1
DB01919,54471,1,246,8432,1
DB01919,55089,1,246,8702,1
DB01919,6419,-1,246,3808,-1
DB01919,6496,1,246,3861,1
DB01919,5324,1,246,3121,1
DB01919,1573,1,246,997,1
DB01919,57553,-1,246,9393,-1
DB01919,55359,1,246,8892,1
DB01919,5019,1,246,2917,1
DB01919,58473,1,246,9450,1
DB01919,79048,-1,246,9810,-1
DB01919,3589,1,246,2106,1
DB01919,55037,-1,246,8674,-1
DB01919,81602,-1,246,10351,-1
DB01919,1534,1,246,975,1
DB01919,55753,1,246,9045,1
DB01919,57823,1,246,9442,1
DB01919,79968,-1,246,10150,-1
DB01919,23137,-1,246,6945,-1
DB01919,7409,1,246,4448,1
DB01919,5806,1,246,3454,1
DB01919,25976,1,246,7454,1
DB01919,27122,1,246,7676,1
DB01919,8623,1,246,4921,1
DB01919,113146,1,246,10623,1
DB01919,3099,1,246,1865,1
DB01919,1592,1,246,1011,1
DB01919,901,-1,246,572,-1
DB01919,4935,1,246,2876,1
DB01919,55450,-1,246,8905,-1
DB01919,10518,1,246,6197,1
DB01919,2920,1,246,1745,1
DB01919,50805,1,246,7966,1
DB01919,4477,-1,246,2608,-1
DB01919,2147,-1,246,1349,-1
DB01919,89874,-1,246,10538,-1
DB01919,10316,1,246,6063,1
DB01919,6049,-1,246,3603,-1
DB01919,6103,-1,246,3615,-1
DB01919,5600,1,246,3302,1
DB01919,54855,1,246,8559,1
DB01919,63971,-1,246,9559,-1
DB01919,10912,1,246,6444,1
DB01919,79635,-1,246,9931,-1
DB01919,4005,1,246,2380,1
DB01919,55635,-1,246,8967,-1
DB01919,5408,1,246,3171,1
DB01919,23742,-1,246,7322,-1
DB01919,9452,1,246,5431,1
DB01919,4076,-1,246,2427,-1
DB01919,23081,-1,246,6909,-1
DB01919,1109,-1,246,716,-1
DB01919,794,1,246,502,1
DB01919,1084,-1,246,707,-1
DB01919,51286,1,246,8145,1
DB01919,22983,1,246,6838,1
DB01919,5730,1,246,3402,1
DB01919,54726,-1,246,8501,-1
DB01919,3790,1,246,2254,1
DB01919,80896,1,246,10314,1
DB01919,64866,1,246,9719,1
DB01919,6197,-1,246,3670,-1
DB01919,953,1,246,610,1
DB01919,9568,1,246,5510,1
DB01919,23435,-1,246,7176,-1
DB01919,64800,-1,246,9701,-1
DB01919,8690,-1,246,4969,-1
DB01919,3383,1,246,2019,1
DB01919,9423,1,246,5414,1
DB01919,116986,1,246,10662,1
DB01919,11226,1,246,6650,1
DB01919,2242,1,246,1409,1
DB01919,114625,-1,246,10638,-1
DB01919,166614,-1,246,10775,-1
DB01919,57596,1,246,9402,1
DB01919,8174,-1,246,4704,-1
DB01919,5138,1,246,2992,1
DB01919,54491,1,246,8442,1
DB01919,23591,-1,246,7268,-1
DB01919,114548,1,246,10637,1
DB01919,11013,1,246,6512,1
DB01919,3689,-1,246,2183,-1
DB01919,11151,1,246,6603,1
DB01919,8924,-1,246,5128,-1
DB01919,10580,1,246,6246,1
DB01919,23302,1,246,7078,1
DB01919,2150,1,246,1351,1
DB01919,7130,1,246,4287,1
DB01919,1285,-1,246,813,-1
DB01919,269,1,246,166,1
DB01919,6310,-1,246,3740,-1
DB01919,2218,-1,246,1398,-1
DB01919,5414,1,246,3175,1
DB01919,55803,1,246,9077,1
DB01919,312,-1,246,191,-1
DB01919,55509,1,246,8916,1
DB01919,946,-1,246,603,-1
DB01919,26057,-1,246,7502,-1
DB01919,79413,1,246,9885,1
DB01919,27237,1,246,7705,1
DB01919,11199,1,246,6639,1
DB01919,8631,1,246,4926,1
DB01919,79664,-1,246,9953,-1
DB01919,4552,-1,246,2636,-1
DB01919,3576,1,246,2098,1
DB01919,374286,-1,246,10921,-1
DB01919,53820,1,246,8373,1
DB01919,4858,1,246,2826,1
DB01919,887,1,246,562,1
DB01919,8490,-1,246,4831,-1
DB01919,283131,-1,246,10870,-1
DB01919,330,1,246,208,1
DB01919,8334,-1,246,4759,-1
DB01919,905,-1,246,575,-1
DB01919,5796,-1,246,3445,-1
DB01919,185,-1,246,115,-1
DB01919,6622,1,246,3957,1
DB01919,4494,1,246,2617,1
DB01919,51409,-1,246,8216,-1
DB01919,116372,1,246,10657,1
DB01919,3111,1,246,1873,1
DB01919,55454,1,246,8906,1
DB01919,10767,-1,246,6369,-1
DB01919,4493,1,246,2616,1
DB01919,4938,1,246,2877,1
DB01919,79618,-1,246,9918,-1
DB01919,10516,1,246,6196,1
DB01919,79170,-1,246,9860,-1
DB01919,84034,1,246,10442,1
DB01919,9379,1,246,5389,1
DB01919,1428,1,246,906,1
DB01919,56271,1,246,9176,1
DB01919,7402,-1,246,4442,-1
DB01919,54472,-1,246,8433,-1
DB01919,23332,-1,246,7102,-1
DB01919,23114,1,246,6931,1
DB01919,2274,1,246,1436,1
DB01919,10903,-1,246,6438,-1
DB01919,54626,1,246,8486,1
DB01919,25780,-1,246,7358,-1
DB01919,6515,-1,246,3878,-1
DB01919,163486,-1,246,10773,-1
DB01919,8398,-1,246,4776,-1
DB01919,29965,1,246,7900,1
DB01919,1307,1,246,833,1
DB01919,958,1,246,615,1
DB01919,7216,1,246,4337,1
DB01919,1174,1,246,758,1
DB01919,23067,-1,246,6899,-1
DB01919,2571,1,246,1540,1
DB01919,1466,1,246,932,1
DB01919,8938,1,246,5138,1
DB01919,5101,-1,246,2971,-1
DB01919,4640,-1,246,2677,-1
DB01919,4939,1,246,2878,1
DB01919,3236,1,246,1951,1
DB01919,596,-1,246,372,-1
DB01919,8705,-1,246,4976,-1
DB01919,3581,1,246,2102,1
DB01919,23408,-1,246,7160,-1
DB01919,863,1,246,550,1
DB01919,2199,1,246,1386,1
DB01919,23365,-1,246,7127,-1
DB01919,53822,1,246,8374,1
DB01919,56946,-1,246,9252,-1
DB01919,10612,-1,246,6270,-1
DB01919,3679,1,246,2175,1
DB01919,311,-1,246,190,-1
DB01919,29789,1,246,7851,1
DB01919,8091,1,246,4686,1
DB01919,2646,-1,246,1582,-1
DB01919,2165,-1,246,1361,-1
DB01919,6279,1,246,3718,1
DB01919,3880,1,246,2306,1
DB01919,9242,-1,246,5307,-1
DB01919,58504,1,246,9461,1
DB01919,51330,1,246,8177,1
DB01919,894,1,246,567,1
DB01919,6548,-1,246,3901,-1
DB01919,221,-1,246,140,-1
DB01919,1298,1,246,826,1
DB01919,3783,1,246,2250,1
DB01919,2615,1,246,1557,1
DB01919,50512,1,246,7949,1
DB01919,57214,1,246,9349,1
DB01919,1907,1,246,1197,1
DB01919,51195,-1,246,8105,-1
DB01919,4312,1,246,2565,1
DB01919,4319,1,246,2571,1
DB01919,5144,-1,246,2998,-1
DB01919,5739,1,246,3408,1
DB01919,7957,-1,246,4649,-1
DB01919,81553,1,246,10337,1
DB01919,11009,1,246,6508,1
DB01919,30850,1,246,7936,1
DB01919,5322,-1,246,3120,-1
DB01919,55117,1,246,8724,1
DB01919,51480,1,246,8246,1
DB01919,54875,-1,246,8573,-1
DB01919,655,1,246,409,1
DB01919,7074,1,246,4242,1
DB01919,23338,-1,246,7106,-1
DB01919,9118,1,246,5225,1
DB01919,7054,-1,246,4227,-1
DB01919,5865,1,246,3479,1
DB01919,6273,1,246,3712,1
DB01919,23261,1,246,7048,1
DB01919,284266,1,246,10884,1
DB01919,83734,-1,246,10428,-1
DB01919,22797,-1,246,6722,-1
DB01919,23269,1,246,7055,1
DB01919,5465,-1,246,3214,-1
DB01919,7070,1,246,4238,1
DB01919,7710,-1,246,4571,-1
DB01919,9575,-1,246,5514,-1
DB01919,80127,-1,246,10197,-1
DB01919,339287,-1,246,10905,-1
DB01919,889,-1,246,563,-1
DB01919,55278,-1,246,8838,-1
DB01919,2357,1,246,1488,1
DB01919,3213,-1,246,1937,-1
DB01919,4880,1,246,2837,1
DB01919,547,1,246,345,1
DB01919,79969,-1,246,10151,-1
DB01919,10360,1,246,6083,1
DB01919,28231,1,246,7767,1
DB01919,6257,-1,246,3705,-1
DB01919,2155,-1,246,1355,-1
DB01919,27316,-1,246,7739,-1
DB01919,11095,1,246,6567,1
DB01919,54676,-1,246,8491,-1
DB01919,25837,1,246,7394,1
DB01919,79634,-1,246,9930,-1
DB01919,50840,-1,246,7971,-1
DB01919,1394,1,246,886,1
DB01919,79668,1,246,9957,1
DB01919,4524,-1,246,2628,-1
DB01919,63976,1,246,9562,1
DB00264,3552,1,32,2078,1
DB00264,4318,-1,32,2570,-1
DB00264,1889,-1,32,1187,-1
DB00264,5743,-1,32,3412,-1
DB00264,5743,-1,32,3412,-1
DB09099,6751,1,350,4052,1
DB09099,6752,1,350,4053,1
DB09099,6754,1,350,4055,1
DB09099,6755,1,350,4056,1
DB00489,12,1,81,3,1
DB00489,79153,-1,81,9851,-1
DB00489,440,-1,81,290,-1
DB00489,6515,1,81,3878,1
DB00489,8431,-1,81,4793,-1
DB00489,83729,-1,81,10427,-1
DB00489,55062,1,81,8685,1
DB00489,26471,1,81,7587,1
DB00489,64838,1,81,9705,1
DB00489,427,1,81,283,1
DB00489,79153,-1,81,9851,-1
DB00489,5264,1,81,3074,1
DB02546,79570,-1,254,9892,-1
DB02546,108,-1,254,63,-1
DB02546,10739,-1,254,6350,-1
DB02546,113146,-1,254,10623,-1
DB02546,3964,1,254,2356,1
DB02546,3815,1,254,2270,1
DB02546,214,1,254,133,1
DB02546,4205,-1,254,2510,-1
DB02546,51765,1,254,8349,1
DB02546,10391,-1,254,6103,-1
DB02546,2170,-1,254,1365,-1
DB02546,55766,1,254,9055,1
DB02546,9555,-1,254,5504,-1
DB02546,9521,1,254,5477,1
DB02546,29922,1,254,7877,1
DB02546,79366,1,254,9878,1
DB02546,64344,-1,254,9627,-1
DB02546,6714,1,254,4026,1
DB02546,577,-1,254,359,-1
DB02546,6819,1,254,4094,1
DB02546,5914,1,254,3523,1
DB02546,26097,-1,254,7517,-1
DB02546,8028,1,254,4666,1
DB02546,2791,1,254,1660,1
DB02546,10401,-1,254,6113,-1
DB02546,22794,-1,254,6720,-1
DB02546,1909,1,254,1199,1
DB02546,11103,1,254,6573,1
DB02546,9100,-1,254,5215,-1
DB02546,9887,-1,254,5747,-1
DB02546,4067,1,254,2420,1
DB02546,23598,-1,254,7275,-1
DB02546,60496,-1,254,9507,-1
DB02546,54665,-1,254,8489,-1
DB02546,7223,1,254,4340,1
DB02546,6285,1,254,3724,1
DB02546,7804,-1,254,4611,-1
DB02546,4741,1,254,2753,1
DB02546,3385,1,254,2021,1
DB02546,841,1,254,537,1
DB02546,55105,1,254,8713,1
DB02546,2202,1,254,1389,1
DB02546,26099,-1,254,7519,-1
DB02546,5983,1,254,3567,1
DB02546,2674,1,254,1597,1
DB02546,9732,1,254,5629,1
DB02546,55233,-1,254,8807,-1
DB02546,23157,1,254,6959,1
DB02546,54491,1,254,8442,1
DB02546,79923,-1,254,10127,-1
DB02546,64411,-1,254,9639,-1
DB02546,659,-1,254,413,-1
DB02546,414,-1,254,277,-1
DB02546,7067,-1,254,4236,-1
DB02546,8334,-1,254,4759,-1
DB02546,6229,1,254,3687,1
DB02546,5683,1,254,3359,1
DB02546,50999,1,254,7985,1
DB02546,28971,1,254,7785,1
DB02546,55686,1,254,8997,1
DB02546,5728,-1,254,3400,-1
DB02546,6632,1,254,3966,1
DB02546,64762,-1,254,9676,-1
DB02546,55966,1,254,9138,1
DB02546,55081,1,254,8697,1
DB02546,4023,-1,254,2391,-1
DB02546,65010,-1,254,9738,-1
DB02546,5458,-1,254,3210,-1
DB02546,55329,1,254,8876,1
DB02546,4128,1,254,2461,1
DB02546,80164,-1,254,10214,-1
DB02546,3791,1,254,2255,1
DB02546,9584,-1,254,5521,-1
DB02546,5799,-1,254,3448,-1
DB02546,4345,-1,254,2590,-1
DB02546,687,1,254,435,1
DB02546,57228,-1,254,9352,-1
DB02546,26207,-1,254,7545,-1
DB02546,57037,1,254,9284,1
DB02546,10567,-1,254,6236,-1
DB02546,11335,1,254,6709,1
DB02546,10146,-1,254,5928,-1
DB02546,51741,1,254,8338,1
DB02546,23471,1,254,7193,1
DB02546,51339,1,254,8183,1
DB02546,1646,1,254,1050,1
DB02546,6464,1,254,3840,1
DB02546,11046,-1,254,6536,-1
DB02546,79149,1,254,9849,1
DB02546,11011,-1,254,6510,-1
DB02546,1108,-1,254,715,-1
DB02546,100129482,1,254,10997,1
DB02546,8743,1,254,5005,1
DB02546,6364,-1,254,3774,-1
DB02546,26047,-1,254,7493,-1
DB02546,6867,1,254,4117,1
DB02546,57821,1,254,9441,1
DB02546,4116,1,254,2452,1
DB02546,25865,1,254,7409,1
DB02546,26002,-1,254,7467,-1
DB02546,4155,-1,254,2483,-1
DB02546,5635,-1,254,3329,-1
DB02546,64798,1,254,9699,1
DB02546,6249,-1,254,3700,-1
DB02546,23564,-1,254,7255,-1
DB02546,8520,1,254,4857,1
DB02546,7101,-1,254,4267,-1
DB02546,54596,1,254,8480,1
DB02546,1778,-1,254,1115,-1
DB02546,9570,1,254,5512,1
DB02546,9946,1,254,5794,1
DB02546,55640,1,254,8970,1
DB02546,9861,-1,254,5727,-1
DB02546,56986,1,254,9267,1
DB02546,57551,-1,254,9392,-1
DB02546,4036,-1,254,2396,-1
DB02546,388,1,254,254,1
DB02546,54468,1,254,8429,1
DB02546,6936,1,254,4166,1
DB02546,6591,1,254,3935,1
DB02546,3176,1,254,1910,1
DB02546,2487,-1,254,1495,-1
DB02546,11178,-1,254,6624,-1
DB02546,3108,1,254,1870,1
DB02546,163131,-1,254,10772,-1
DB02546,1462,1,254,928,1
DB02546,6662,1,254,3991,1
DB02546,8382,1,254,4772,1
DB02546,51575,1,254,8280,1
DB02546,7137,1,254,4292,1
DB02546,4038,1,254,2398,1
DB02546,5194,1,254,3033,1
DB02546,26872,1,254,7623,1
DB02546,6281,1,254,3720,1
DB02546,54777,1,254,8513,1
DB02546,27336,-1,254,7747,-1
DB02546,673,1,254,425,1
DB02546,23764,-1,254,7329,-1
DB02546,7761,1,254,4590,1
DB02546,23108,-1,254,6926,-1
DB02546,7280,-1,254,4366,-1
DB02546,5340,-1,254,3135,-1
DB02546,9760,1,254,5651,1
DB02546,1660,-1,254,1060,-1
DB02546,2561,1,254,1532,1
DB02546,7771,1,254,4599,1
DB02546,84298,1,254,10468,1
DB02546,57348,-1,254,9361,-1
DB02546,79833,1,254,10065,1
DB02546,55109,-1,254,8717,-1
DB02546,9771,1,254,5659,1
DB02546,22854,-1,254,6754,-1
DB02546,8195,1,254,4712,1
DB02546,4092,-1,254,2439,-1
DB02546,6293,-1,254,3727,-1
DB02546,22999,1,254,6848,1
DB02546,23705,1,254,7319,1
DB02546,1293,1,254,821,1
DB02546,11178,-1,254,6624,-1
DB02546,2254,-1,254,1421,-1
DB02546,25957,-1,254,7445,-1
DB02546,9255,-1,254,5316,-1
DB02546,8718,-1,254,4983,-1
DB02546,11010,1,254,6509,1
DB02546,9261,-1,254,5319,-1
DB02546,79780,1,254,10029,1
DB02546,9480,-1,254,5451,-1
DB02546,23015,-1,254,6858,-1
DB02546,158471,-1,254,10766,-1
DB02546,26205,-1,254,7544,-1
DB02546,64421,1,254,9641,1
DB02546,64388,-1,254,9634,-1
DB02546,1958,1,254,1223,1
DB02546,3617,1,254,2129,1
DB02546,27022,1,254,7640,1
DB02546,26053,-1,254,7499,-1
DB02546,6323,1,254,3747,1
DB02546,7013,-1,254,4191,-1
DB02546,3958,1,254,2353,1
DB02546,4739,-1,254,2752,-1
DB02546,3326,-1,254,1996,-1
DB02546,2571,1,254,1540,1
DB02546,23636,-1,254,7295,-1
DB02546,9122,1,254,5229,1
DB02546,9452,1,254,5431,1
DB02546,5366,1,254,3155,1
DB02546,432,-1,254,286,-1
DB02546,8476,-1,254,4822,-1
DB02546,1390,1,254,883,1
DB02546,79986,1,254,10158,1
DB02546,8644,-1,254,4936,-1
DB02546,5649,1,254,3336,1
DB02546,1915,1,254,1203,1
DB02546,56946,1,254,9252,1
DB02546,3556,1,254,2081,1
DB02546,89797,-1,254,10534,-1
DB02546,7368,1,254,4422,1
DB02546,5214,1,254,3048,1
DB02546,54819,-1,254,8536,-1
DB02546,23284,-1,254,7066,-1
DB02546,23394,-1,254,7148,-1
DB02546,5770,1,254,3424,1
DB02546,30844,1,254,7931,1
DB02546,6584,-1,254,3930,-1
DB02546,63923,1,254,9546,1
DB02546,80763,1,254,10300,1
DB02546,9723,1,254,5623,1
DB02546,6095,-1,254,3610,-1
DB02546,10766,-1,254,6368,-1
DB02546,2355,-1,254,1486,-1
DB02546,6664,-1,254,3993,-1
DB02546,114884,1,254,10644,1
DB02546,9926,-1,254,5779,-1
DB02546,10945,-1,254,6464,-1
DB02546,6671,-1,254,3999,-1
DB02546,56034,1,254,9148,1
DB02546,5179,1,254,3024,1
DB02546,2734,-1,254,1624,-1
DB02546,9204,1,254,5286,1
DB02546,6252,-1,254,3702,-1
DB02546,8522,-1,254,4859,-1
DB02546,22911,1,254,6800,1
DB02546,388650,1,254,10942,1
DB02546,8997,-1,254,5160,-1
DB02546,23065,-1,254,6897,-1
DB02546,115207,1,254,10650,1
DB02546,9412,1,254,5405,1
DB02546,2923,-1,254,1748,-1
DB02546,10923,1,254,6453,1
DB02546,8935,1,254,5136,1
DB02546,116987,-1,254,10663,-1
DB02546,65264,-1,254,9760,-1
DB02546,285,1,254,174,1
DB02546,51199,-1,254,8107,-1
DB02546,89853,-1,254,10536,-1
DB02546,983,1,254,635,1
DB02546,23613,-1,254,7284,-1
DB02546,8569,1,254,4894,1
DB02546,3727,-1,254,2212,-1
DB02546,23476,-1,254,7197,-1
DB02546,10482,1,254,6173,1
DB02546,23412,1,254,7164,1
DB02546,80724,-1,254,10291,-1
DB02546,10324,1,254,6068,1
DB02546,3157,-1,254,1897,-1
DB02546,8572,1,254,4896,1
DB02546,11329,-1,254,6704,-1
DB02546,10915,-1,254,6447,-1
DB02546,5786,-1,254,3435,-1
DB02546,5337,1,254,3132,1
DB02546,23209,-1,254,7003,-1
DB02546,2035,-1,254,1278,-1
DB02546,390,-1,254,256,-1
DB02546,2119,-1,254,1332,-1
DB02546,6507,1,254,3871,1
DB02546,781,-1,254,494,-1
DB02546,7020,1,254,4197,1
DB02546,6595,1,254,3937,1
DB02546,51174,1,254,8092,1
DB02546,23057,1,254,6891,1
DB02546,9388,-1,254,5391,-1
DB02546,999,1,254,647,1
DB02546,1846,-1,254,1167,-1
DB02546,8630,1,254,4925,1
DB02546,10346,-1,254,6079,-1
DB02546,64220,1,254,9610,1
DB02546,55161,-1,254,8752,-1
DB02546,2173,1,254,1368,1
DB02546,746,-1,254,469,-1
DB02546,79805,1,254,10046,1
DB02546,4628,-1,254,2670,-1
DB02546,1131,1,254,732,1
DB02546,2070,1,254,1309,1
DB02546,23566,1,254,7256,1
DB02546,9021,-1,254,5167,-1
DB02546,57602,-1,254,9405,-1
DB02546,1404,1,254,894,1
DB02546,80006,1,254,10166,1
DB02546,7424,1,254,4460,1
DB02546,23544,-1,254,7241,-1
DB02546,6375,1,254,3783,1
DB02546,1981,-1,254,1239,-1
DB02546,253512,1,254,10850,1
DB02546,5684,1,254,3360,1
DB02546,54880,-1,254,8578,-1
DB02546,5173,1,254,3020,1
DB02546,93164,1,254,10599,1
DB02546,3790,-1,254,2254,-1
DB02546,4036,-1,254,2396,-1
DB02546,4978,-1,254,2895,-1
DB02546,26118,-1,254,7524,-1
DB02546,781,-1,254,494,-1
DB02546,2170,-1,254,1365,-1
DB02546,147657,-1,254,10736,-1
DB02546,2744,1,254,1632,1
DB02546,80324,-1,254,10273,-1
DB02546,205,-1,254,126,-1
DB02546,9118,-1,254,5225,-1
DB02546,4117,1,254,2453,1
DB02546,55116,-1,254,8723,-1
DB02546,51317,-1,254,8169,-1
DB02546,7158,-1,254,4305,-1
DB02546,79836,1,254,10067,1
DB02546,55692,-1,254,9002,-1
DB02546,27161,-1,254,7689,-1
DB02546,23347,-1,254,7111,-1
DB02546,1004,1,254,652,1
DB02546,22834,-1,254,6738,-1
DB02546,29883,1,254,7862,1
DB02546,2719,-1,254,1618,-1
DB02546,3751,-1,254,2225,-1
DB02546,9857,-1,254,5724,-1
DB02546,5274,1,254,3084,1
DB02546,54939,1,254,8613,1
DB02546,4131,-1,254,2464,-1
DB02546,1124,1,254,729,1
DB02546,55647,1,254,8972,1
DB02546,2562,-1,254,1533,-1
DB02546,55840,1,254,9096,1
DB02546,1523,-1,254,971,-1
DB02546,7813,-1,254,4614,-1
DB02546,23142,1,254,6950,1
DB02546,9353,1,254,5366,1
DB02546,1355,-1,254,856,-1
DB02546,29106,-1,254,7826,-1
DB02546,10733,1,254,6345,1
DB02546,267,-1,254,164,-1
DB02546,9830,1,254,5703,1
DB02546,26273,1,254,7569,1
DB02546,57007,1,254,9278,1
DB02546,4800,1,254,2786,1
DB02546,2232,1,254,1404,1
DB02546,10529,1,254,6208,1
DB02546,5093,-1,254,2963,-1
DB02546,200424,-1,254,10803,-1
DB02546,7915,-1,254,4641,-1
DB02546,4325,-1,254,2577,-1
DB02546,5270,-1,254,3080,-1
DB02546,9217,-1,254,5293,-1
DB02546,1950,1,254,1216,1
DB02546,4753,-1,254,2759,-1
DB02546,54910,-1,254,8598,-1
DB02546,814,-1,254,512,-1
DB02546,27297,-1,254,7729,-1
DB02546,25854,-1,254,7404,-1
DB02546,80025,1,254,10176,1
DB02546,140890,-1,254,10724,-1
DB02546,10439,-1,254,6139,-1
DB02546,8790,1,254,5031,1
DB02546,11169,1,254,6617,1
DB02546,3161,1,254,1900,1
DB02546,54583,-1,254,8477,-1
DB02546,4644,-1,254,2681,-1
DB02546,6474,-1,254,3846,-1
DB02546,7222,1,254,4339,1
DB02546,54329,1,254,8404,1
DB02546,54726,-1,254,8501,-1
DB02546,4883,1,254,2840,1
DB02546,2162,1,254,1360,1
DB02546,9497,-1,254,5459,-1
DB02546,79572,-1,254,9894,-1
DB02546,91,-1,254,51,-1
DB02546,2027,1,254,1272,1
DB02546,54490,1,254,8441,1
DB02546,2172,-1,254,1367,-1
DB02546,55103,1,254,8712,1
DB02546,53918,1,254,8382,1
DB02546,5452,-1,254,3204,-1
DB02546,55696,-1,254,9005,-1
DB02546,124152,1,254,10673,1
DB02546,7903,1,254,4638,1
DB02546,5328,1,254,3125,1
DB02546,3690,1,254,2184,1
DB02546,400,1,254,266,1
DB02546,7164,1,254,4310,1
DB02546,213,1,254,132,1
DB02546,9935,1,254,5786,1
DB02546,27063,1,254,7650,1
DB02546,79962,-1,254,10147,-1
DB02546,8553,-1,254,4881,-1
DB02546,5457,1,254,3209,1
DB02546,4885,1,254,2842,1
DB02546,5583,1,254,3285,1
DB02546,50487,-1,254,7943,-1
DB02546,57523,-1,254,9389,-1
DB02546,1545,-1,254,984,-1
DB02546,675,1,254,426,1
DB02546,6473,-1,254,3845,-1
DB02546,9909,1,254,5763,1
DB02546,445,1,254,293,1
DB02546,114088,1,254,10634,1
DB02546,1026,1,254,672,1
DB02546,55079,-1,254,8695,-1
DB02546,27332,-1,254,7744,-1
DB02546,81035,1,254,10321,1
DB02546,3752,-1,254,2226,-1
DB02546,92342,-1,254,10588,-1
DB02546,55332,1,254,8877,1
DB02546,54413,-1,254,8414,-1
DB02546,10788,1,254,6382,1
DB02546,131566,-1,254,10698,-1
DB02546,5116,-1,254,2978,-1
DB02546,11189,-1,254,6633,-1
DB02546,1630,1,254,1037,1
DB02546,7286,1,254,4369,1
DB02546,11098,-1,254,6569,-1
DB02546,92104,1,254,10583,1
DB02546,6721,-1,254,4031,-1
DB02546,81031,-1,254,10318,-1
DB02546,3081,-1,254,1852,-1
DB02546,7436,-1,254,4468,-1
DB02546,27068,1,254,7652,1
DB02546,93,-1,254,53,-1
DB02546,11214,-1,254,6645,-1
DB02546,53637,1,254,8372,1
DB02546,79850,-1,254,10081,-1
DB02546,2913,-1,254,1739,-1
DB02546,5638,1,254,3331,1
DB02546,51302,1,254,8156,1
DB02546,7018,-1,254,4195,-1
DB02546,27309,1,254,7736,1
DB02546,51002,1,254,7987,1
DB02546,6282,1,254,3721,1
DB02546,54148,1,254,8395,1
DB02546,55082,-1,254,8698,-1
DB02546,10181,-1,254,5958,-1
DB02546,23329,-1,254,7100,-1
DB02546,785,-1,254,497,-1
DB02546,6474,-1,254,3846,-1
DB02546,2186,-1,254,1377,-1
DB02546,54881,-1,254,8579,-1
DB02546,9877,-1,254,5738,-1
DB02546,2978,1,254,1786,1
DB02546,4666,-1,254,2695,-1
DB02546,5320,1,254,3118,1
DB02546,22807,1,254,6725,1
DB02546,2535,-1,254,1514,-1
DB02546,2969,-1,254,1780,-1
DB02546,3609,-1,254,2123,-1
DB02546,51314,1,254,8166,1
DB02546,63982,1,254,9564,1
DB02546,79661,-1,254,9951,-1
DB02546,667,-1,254,419,-1
DB02546,79682,1,254,9965,1
DB02546,2842,1,254,1693,1
DB02546,8788,-1,254,5029,-1
DB02546,7728,-1,254,4576,-1
DB02546,7343,-1,254,4406,-1
DB02546,514,1,254,325,1
DB02546,55839,1,254,9095,1
DB02546,91775,1,254,10576,1
DB02546,6672,1,254,4000,1
DB02546,256227,1,254,10858,1
DB02546,11154,1,254,6606,1
DB02546,28998,1,254,7797,1
DB02546,27125,-1,254,7678,-1
DB02546,10250,-1,254,6016,-1
DB02546,8870,1,254,5088,1
DB02546,4830,1,254,2805,1
DB02546,55027,1,254,8667,1
DB02546,11341,1,254,6714,1
DB02546,4867,1,254,2832,1
